3,282807,9690.282
4,283057,8980.65
5,283311,5471.262000000001
6,283561,14201.874000000002
7,286799,540.306
8,287047,8925.318000000001
0,287334,13086.36
1,287611,41.562
2,290989,41.562
3,291237,13965.93
4,291918,14823.0
5,292161,8062.0199999999995
6,296990,31333.967999999997
7,297238,540.306
8,297491,15921.0
0,302403,20727.558
1,302649,41.562
2,303888,41.562
3,304155,22490.910000000003
4,304405,28162.206000000002
5,304661,15633.432
6,304919,41853.15
7,305174,540.306
8,305417,37216.404
0,305677,23332.5
1,308099,41.562
2,308345,41.562
3,308613,26979.426
4,308863,34632.0
5,309113,18799.416
6,309361,50048.334
7,312597,540.306
8,312860,42734.142
0,314701,29896.974000000002
1,314950,41.562
2,325801,41.562
3,326055,33462.846000000005
4,327917,61990.002
5,328160,35880.39
6,328409,75269.862
7,329705,540.306
8,329953,65880.054
0,330213,37216.404
1,330468,41.562
2,330717,41.562
3,330982,37920.204
4,331235,68007.43800000001
5,331485,40190.922000000006
6,338704,87664.41
7,338977,540.306
8,347408,81008.082
0,347713,39405.978
1,351613,41.562
2,351911,41.562
3,356176,39405.978
4,356421,87664.41
5,357000,65880.054
6,357245,87664.41
7,360898,536.976
8,361144,91408.59000000001
0,364210,41006.052
1,364469,41.562
2,364717,41.562
3,364965,39405.978
4,365229,91408.59000000001
5,365477,70272.072
6,368720,84208.23
7,368976,536.976
8,372605,99918.09000000001
0,372866,41006.052
1,375911,41.562
2,376157,41.562
3,377423,38649.582
4,377683,91408.59000000001
5,381315,72687.672
6,381561,78036.498
7,390009,536.976
8,390268,99918.09000000001
0,390530,40190.922000000006
1,390777,41.562
2,391033,41.562
3,391287,37216.404
4,391545,87664.41
5,391801,72687.672
6,394209,84208.23
7,394465,536.976
8,394716,104780.664
0,394985,40190.922000000006
1,395229,41.562
2,398418,41.562
3,398669,37920.204
4,398917,84208.23
5,399167,72687.672
6,407113,78036.498
7,407380,536.976
8,408038,99918.09000000001
0,408309,38649.582
1,408953,41.562
2,409205,41.562
3,416425,35880.39
4,416692,75269.862
5,416941,75269.862
6,417192,75269.862
7,417437,536.976
8,420624,99918.09000000001
0,420887,37216.404
1,421136,41.562
2,421393,41.562
3,425109,35245.8
4,425359,72687.672
5,429024,70272.072
6,429277,70272.072
7,433529,536.976
8,433796,95478.354
0,442241,35245.8
1,442489,41.562
2,446125,41.562
3,446373,33462.846000000005
4,450625,68007.43800000001
5,450889,63877.824
6,451141,72687.672
7,451401,536.976
8,451653,99918.09000000001
0,451917,35880.39
1,452165,41.562
2,452417,43.794
3,454831,35880.39
4,455084,68007.43800000001
5,455371,61990.002
6,455617,70272.072
7,463529,536.976
8,463773,95478.354
0,467435,34038.0
1,467684,41.562
2,467933,41.562
3,468185,34038.0
4,471933,61990.002
5,472183,58520.484000000004
6,472443,84208.23
7,472693,540.306
8,480633,95478.354
0,480897,34632.0
1,484547,41.562
2,484801,41.562
3,486021,38649.582
4,486268,58520.484000000004
5,487529,53966.646
6,487772,68007.43800000001
7,488017,536.976
8,488264,95478.354
0,488538,39405.978
1,493536,41.562
2,493792,41.562
3,494044,39405.978
4,494297,60207.066000000006
5,497453,52596.828
6,497707,63877.824
7,501928,536.976
8,502188,91408.59000000001
0,502450,39405.978
1,502716,41.562
2,506446,41.562
3,506693,35245.8
4,507324,68007.43800000001
5,507568,51292.242
6,510633,75269.862
7,510882,536.976
8,514525,87664.41
0,514788,37216.404
1,515037,41.562
2,515306,41.562
3,519033,35245.8
4,519292,61990.002
5,519546,58520.484000000004
6,519805,65880.054
7,520057,536.976
8,520308,87664.41
0,527745,35245.8
1,527994,41.562
2,528248,41.562
3,528534,34632.0
4,529680,58520.484000000004
5,529933,55406.718
6,531932,58520.484000000004
7,532192,536.976
8,532444,91408.59000000001
0,532724,36536.886
1,535825,41.562
2,536068,41.562
3,540329,35880.39
4,540585,56922.696
5,544837,56922.696
6,545107,53966.646
7,549961,536.976
8,550213,84208.23
0,553268,34632.0
1,553513,41.562
2,557740,41.562
3,557996,32365.656
4,558252,68007.43800000001
5,558504,52596.828
6,567633,58520.484000000004
7,567891,536.976
8,570332,81008.082
0,570585,32365.656
1,578432,41.562
2,578681,41.562
3,578928,37920.204
4,583269,55406.718
5,583521,63877.824
6,583793,50048.334
7,584041,536.976
8,584728,75269.862
0,584985,41006.052
1,585249,41.562
2,587750,41.562
3,588000,36536.886
4,588253,55406.718
5,588500,61990.002
6,588748,52596.828
7,589004,536.976
8,589255,78036.498
0,591641,38649.582
1,591888,41.562
2,593737,41.562
3,593979,35245.8
4,594236,55406.718
5,596136,58520.484000000004
6,596385,51292.242
7,596632,536.976
8,596885,81008.082
0,597180,37920.204
1,597469,41.562
2,597726,41.562
3,597990,35880.39
4,598255,75269.862
5,600659,58520.484000000004
6,600908,52596.828
7,601157,536.976
8,601414,81008.082
0,601688,37216.404
1,601963,41.562
2,604536,41.562
3,604825,34632.0
4,606032,81008.082
5,606313,58520.484000000004
6,608736,51292.242
7,608988,536.976
8,615644,72687.672
0,615901,35245.8
1,616174,41.562
2,617440,41.562
3,617692,34038.0
4,621944,61990.002
5,622200,58520.484000000004
6,622456,46641.096000000005
7,622731,536.976
8,627640,70272.072
0,627897,37920.204
1,628148,41.562
2,630388,41.562
3,630638,36536.886
4,634844,56922.696
5,635096,53966.646
6,647750,40190.922000000006
7,648005,536.976
8,651640,61990.002
0,651901,33462.846000000005
1,652152,41.562
2,652408,41.562
3,652664,35245.8
4,652920,50048.334
5,656143,68007.43800000001
6,656391,41006.052
7,656655,536.976
8,656904,63877.824
0,657649,34038.0
1,657899,41.562
2,660344,41.562
3,660608,34038.0
4,660857,75269.862
5,661116,65880.054
6,661365,43651.08
7,661613,536.976
8,664848,68007.43800000001
0,665105,34038.0
1,665360,41.562
2,665608,41.562
3,669353,32905.674
4,669596,63877.824
5,672644,56922.696
6,672900,41853.15
7,673577,536.976
8,673833,63877.824
0,675665,32365.656
1,675918,41.562
2,676168,41.562
3,676421,33462.846000000005
4,676664,81008.082
5,684656,52596.828
6,684900,44606.232
7,686148,536.976
8,686396,65880.054
