4,283057,7483.875
5,283311,4559.385
6,283561,11834.895
7,286799,450.255
8,287047,7437.765
0,287334,10905.3
1,287611,34.635
2,290989,34.635
3,291237,11638.275000000001
4,291918,12352.5
5,292161,6718.349999999999
6,296990,26111.64
7,297238,450.255
8,297491,13267.5
0,302403,17272.965
1,302649,34.635
2,303888,34.635
3,304155,18742.425000000003
4,304405,23468.505
5,304661,13027.86
6,304919,34877.625
7,305174,450.255
8,305417,31013.67
0,305677,19443.75
1,308099,34.635
2,308345,34.635
3,308613,22482.855
4,308863,28860.0
5,309113,15666.18
6,309361,41706.945
7,312597,450.255
8,312860,35611.784999999996
0,314701,24914.145
1,314950,34.635
2,325801,34.635
3,326055,27885.705
4,327917,51658.335
5,328160,29900.324999999997
6,328409,62724.884999999995
7,329705,450.255
8,329953,54900.045
0,330213,31013.67
1,330468,34.635
2,330717,34.635
3,330982,31600.17
4,331235,56672.865000000005
5,331485,33492.435
6,338704,73053.67499999999
7,338977,450.255
8,347408,67506.735
0,347713,32838.315
1,351613,34.635
2,351911,34.635
3,356176,32838.315
4,356421,73053.67499999999
5,357000,54900.045
6,357245,73053.67499999999
7,360898,447.48
8,361144,76173.82500000001
0,364210,34171.71
1,364469,34.635
2,364717,34.635
3,364965,32838.315
4,365229,76173.82500000001
5,365477,58560.06
6,368720,70173.525
7,368976,447.48
8,372605,83265.07500000001
0,372866,34171.71
1,375911,34.635
2,376157,34.635
3,377423,32207.985
4,377683,76173.82500000001
5,381315,60573.06
6,381561,65030.415
7,390009,447.48
8,390268,83265.07500000001
0,390530,33492.435
1,390777,34.635
2,391033,34.635
3,391287,31013.67
4,391545,73053.67499999999
5,391801,60573.06
6,394209,70173.525
7,394465,447.48
8,394716,87317.22
0,394985,33492.435
1,395229,34.635
2,398418,34.635
3,398669,31600.17
4,398917,70173.525
5,399167,60573.06
6,407113,65030.415
7,407380,447.48
8,408038,83265.07500000001
0,408309,32207.985
1,408953,34.635
2,409205,34.635
3,416425,29900.324999999997
4,416692,62724.884999999995
5,416941,62724.884999999995
6,417192,62724.884999999995
7,417437,447.48
8,420624,83265.07500000001
0,420887,31013.67
1,421136,34.635
2,421393,34.635
3,425109,29371.5
4,425359,60573.06
5,429024,58560.06
6,429277,58560.06
7,433529,447.48
8,433796,79565.295
0,442241,29371.5
1,442489,34.635
2,446125,34.635
3,446373,27885.705
4,450625,56672.865000000005
5,450889,53231.520000000004
6,451141,60573.06
7,451401,447.48
8,451653,83265.07500000001
0,451917,29900.324999999997
1,452165,34.635
2,452417,36.495
3,454831,29900.324999999997
4,455084,56672.865000000005
5,455371,51658.335
6,455617,58560.06
7,463529,447.48
8,463773,79565.295
0,467435,28365.0
1,467684,34.635
2,467933,34.635
3,468185,28365.0
4,471933,51658.335
5,472183,48767.07
6,472443,70173.525
7,472693,450.255
8,480633,79565.295
0,480897,28860.0
1,484547,34.635
2,484801,34.635
3,486021,32207.985
4,486268,48767.07
5,487529,44972.205
6,487772,56672.865000000005
7,488017,447.48
8,488264,79565.295
0,488538,32838.315
1,493536,34.635
2,493792,34.635
3,494044,32838.315
4,494297,50172.55500000001
5,497453,43830.69
6,497707,53231.520000000004
7,501928,447.48
8,502188,76173.82500000001
0,502450,32838.315
1,502716,34.635
2,506446,34.635
3,506693,29371.5
4,507324,56672.865000000005
5,507568,42743.534999999996
6,510633,62724.884999999995
7,510882,447.48
8,514525,73053.67499999999
0,514788,31013.67
1,515037,34.635
2,515306,34.635
3,519033,29371.5
4,519292,51658.335
5,519546,48767.07
6,519805,54900.045
7,520057,447.48
8,520308,73053.67499999999
0,527745,29371.5
1,527994,34.635
2,528248,34.635
3,528534,28860.0
4,529680,48767.07
5,529933,46172.265
6,531932,48767.07
7,532192,447.48
8,532444,76173.82500000001
0,532724,30447.405
1,535825,34.635
2,536068,34.635
3,540329,29900.324999999997
4,540585,47435.58
5,544837,47435.58
6,545107,44972.205
7,549961,447.48
8,550213,70173.525
0,553268,28860.0
1,553513,34.635
2,557740,34.635
3,557996,26971.379999999997
4,558252,56672.865000000005
5,558504,43830.69
6,567633,48767.07
7,567891,447.48
8,570332,67506.735
0,570585,26971.379999999997
1,578432,34.635
2,578681,34.635
3,578928,31600.17
4,583269,46172.265
5,583521,53231.520000000004
6,583793,41706.945
7,584041,447.48
8,584728,62724.884999999995
0,584985,34171.71
1,585249,34.635
2,587750,34.635
3,588000,30447.405
4,588253,46172.265
5,588500,51658.335
6,588748,43830.69
7,589004,447.48
8,589255,65030.415
0,591641,32207.985
1,591888,34.635
2,593737,34.635
3,593979,29371.5
4,594236,46172.265
5,596136,48767.07
6,596385,42743.534999999996
7,596632,447.48
8,596885,67506.735
0,597180,31600.17
1,597469,34.635
2,597726,34.635
3,597990,29900.324999999997
4,598255,62724.884999999995
5,600659,48767.07
6,600908,43830.69
7,601157,447.48
8,601414,67506.735
0,601688,31013.67
1,601963,34.635
2,604536,34.635
3,604825,28860.0
4,606032,67506.735
5,606313,48767.07
6,608736,42743.534999999996
7,608988,447.48
8,615644,60573.06
0,615901,29371.5
1,616174,34.635
2,617440,34.635
3,617692,28365.0
4,621944,51658.335
5,622200,48767.07
6,622456,38867.58
7,622731,447.48
8,627640,58560.06
0,627897,31600.17
1,628148,34.635
2,630388,34.635
3,630638,30447.405
4,634844,47435.58
5,635096,44972.205
6,647750,33492.435
7,648005,447.48
8,651640,51658.335
0,651901,27885.705
1,652152,34.635
2,652408,34.635
3,652664,29371.5
4,652920,41706.945
5,656143,56672.865000000005
6,656391,34171.71
7,656655,447.48
8,656904,53231.520000000004
0,657649,28365.0
1,657899,34.635
2,660344,34.635
3,660608,28365.0
4,660857,62724.884999999995
5,661116,54900.045
6,661365,36375.899999999994
7,661613,447.48
8,664848,56672.865000000005
0,665105,28365.0
1,665360,34.635
2,665608,34.635
3,669353,27421.395
4,669596,53231.520000000004
5,672644,47435.58
6,672900,34877.625
7,673577,447.48
8,673833,53231.520000000004
0,675665,26971.379999999997
1,675918,34.635
2,676168,34.635
3,676421,27885.705
4,676664,67506.735
5,684656,43830.69
6,684900,37171.86
7,686148,447.48
8,686396,54900.045
